#visible_distance(float) space view_sector(float)
100 135
#sequence of units
#2D_position(float;float) space 2D_direction(float;float)
184.33;-45.1068 0.184179;-4.97314
707.84;1066.98 -2.45445;-3.06787
-750.885;340.329 -4.33897;0.25071
676.804;-718.603 -0.146641;-0.766778
756.166;-453.251 -2.44377;-0.623951
664.215;-52.4021 -1.26972;2.42363
-769.817;475.334 4.58006;-3.53389
33.9304;783.263 -1.36555;-1.0506
453.487;91.6471 -0.747246;-4.59441
-293.956;-275.817 -2.3809;1.7214
-143.626;-806.653 0.287332;2.75109
191.414;779.273 0.340128;-4.90814
180.322;-178.861 -3.77804;-3.16767
-69.3473;745.163 2.31407;2.08213
-348.655;-434.022 0.304117;3.1048
757.734;221.904 -4.57427;-2.14347
1010.15;989.835 -3.37947;-4.24955
-30.3781;41.8086 4.68719;-0.547044
318.151;-317.113 -2.51671;-4.46989
890.681;-848.151 -3.7579;1.75527
1069.47;1031.74 2.06076;3.88485
987.964;717.976 -3.37123;-0.276956
-944.673;-198.949 -3.73989;3.28516
717.051;-745.58 3.28364;-3.13379
-744.3;-305.108 3.86227;3.83724
-968.511;854.39 -3.69961;-0.027009
-947.789;336.869 -1.09821;-3.8699
471.568;-388.55 1.43941;0.0846887
-1122.77;-717.786 -0.697805;0.340128
-2.15918;616.387 4.38231;-0.27604
-434.357;-100.842 1.75771;1.5804
-345.363;-730.513 -3.75698;-3.6288
15.0052;405.76 -2.13523;1.5041
718.35;258.961 0.323649;2.19016
-377.603;73.3915 1.50838;-3.84548
675.272;-245.953 0.123142;0.00411987
974.18;63.4513 -2.50908;0.0682087
-567.623;403.472 -1.40584;-4.47508
-583.433;-1037.17 1.41774;-3.37458
-939.564;851.385 -1.34754;-4.17295
-293.993;877.973 0.828424;4.65178
-625.94;87.1725 4.93286;4.07559
-544.143;408.505 -2.41935;1.27003
490.584;916.828 -3.20185;0.500961
-368.071;192.912 1.48244;1.00146
-1004.16;-717.944 2.59758;-0.371563
-273.369;890.45 -4.82574;1.11835
-101.472;-613.117 -4.82788;3.7524
-114.925;-724.354 0.264749;3.24397
51.4691;-845.688 -1.38386;2.6632
1080.61;955.434 4.70916;1.20533
655.251;-762.505 -3.71883;-0.37553
-1037.96;-878.033 1.4449;-4.86572
117.825;118.832 0.0367746;3.59951
3.78662;1026.83 -1.72506;1.81936
430.772;611.691 0.776238;-2.27317
488.847;734.692 -1.00116;1.30665
609.44;-62.9924 0.175634;4.04904
1003.19;-508.121 -4.20408;-0.247658
-778.246;-1041.9 3.70205;4.48607
-795.463;1027.95 2.85974;-1.47633
-655.159;583.307 4.86969;-1.93533
383.448;-448.381 1.27796;-0.44908
670.642;635.081 0.749077;4.39421
-108.744;-297.742 -4.83245;-3.07215
666.69;-255.337 -1.27522;3.39167
785.922;716.123 -0.942564;4.76501
334.868;-887.649 4.50224;1.26026
-966.228;-535.102 -3.48018;1.28956
-651.942;-166.415 1.36647;2.71508
-558.617;-857.589 0.054781;-0.801569
158.255;-740.142 0.689871;-0.54033
-718.561;-235.433 2.22129;2.25883
-619.041;-460.914 3.68954;4.91272
396.794;902.056 -1.97897;-1.84072
-1069.51;175.156 4.43602;-4.81628
-80.026;-728.181 -1.46779;-2.38639
100.555;613.925 4.10916;-3.69778
695.952;586.411 -4.21018;-0.290384
124.207;-150.208 -3.49178;-2.30857
417.094;450.072 -1.07868;3.51253
-248.899;-482.337 4.80926;1.89535
406.52;1046.68 1.52699;-4.08505
316.227;-266.182 -0.429853;0.556505
-381.51;-928.368 0.314188;-4.25901
-1025.19;585.911 -2.00674;-3.3581
-367.262;715.427 4.98016;4.09513
-833.129;677.119 4.42869;2.92016
-782.211;-495.031 -0.656911;0.965147
-30.2028;-858.815 2.13462;-3.31416
-157.807;325.954 3.72829;-1.92679
689.729;-1037.95 -3.71517;0.739616
787.875;-21.1243 -1.40248;-2.02139
-687.524;988.415 -1.77419;0.611133
930.783;1018.09 -0.566271;-0.572985
-307.903;-662.29 0.985595;-1.96158
766.919;-702.851 2.87378;-1.04511
-68.2255;-728.587 -3.97031;0.693228
461.107;377.86 4.09024;-1.26209
113.151;381.422 1.27155;-1.84256
286.413;-804.788 -4.57518;0.695975
-308.465;198.704 0.327616;4.14975
-780.314;-933.166 -3.72738;-3.15882
-621.486;-926.771 3.02759;-4.99756
104.618;355.048 4.21262;-4.1174
-923.215;24.1244 -2.82922;4.38871
371.672;1026.21 -2.60979;-3.92422
280.106;-551.825 1.53432;4.29716
-169.407;597.049 -1.84683;4.32524
362.012;98.198 0.130467;2.26035
297.365;-914.226 -2.06839;1.53523
-316.967;230.109 -2.28446;4.83032
-754.22;-644.465 3.37184;4.21201
563.432;797.126 -3.45332;-2.69463
399.367;348.112 3.71914;2.3159
305.242;-660.329 4.39055;-0.292215
-403.909;-21.3416 -0.549791;3.36116
-956.665;-270.224 3.77956;-0.99231
27.1699;-710.234 2.15659;2.7691
-499.46;367.053 2.5222;-2.39799
725.364;-408.586 -4.32371;0.468612
816.537;297.246 -4.54161;-1.95975
-135.952;921.364 -1.52058;3.74935
938.055;371.284 -2.53105;4.00143
331.393;-247.878 -2.70318;-3.63948
-761.842;-486.655 -2.26737;-2.4807
-920.228;320.416 2.00644;3.86563
-638.736;512.985 -4.76653;2.46086
-616.3;478.921 1.76382;-4.75921
14.58;660.406 -4.47996;4.25169
725.571;-568.187 2.387;0.73046
415.884;103.979 -1.28773;-4.14823
-744.758;534.514 4.98718;-4.05667
-180.713;-844.476 -1.24073;-0.0148015
714.591;-955.057 -4.14701;2.2103
-665.657;965.975 3.94742;-2.38762
952.312;-263.155 -2.41661;3.18018
-82.6138;-801.449 -1.34236;2.66045
-630.953;-930.632 1.46901;-2.32475
639.853;-470.005 -3.62545;2.99676
314.19;-808.408 1.12659;-1.20808
-748.245;-301.23 3.94253;-2.34214
576.989;824.503 -2.61956;-0.749382
-954.927;-696.88 -2.92535;0.325175
-544.899;-497.278 4.39726;2.99921
-224.56;671.835 -2.88995;-0.949584
906.834;-785.01 -2.9339;3.06391
1002.12;930.224 -0.977355;2.23472
-135.952;-974.83 -0.366375;-4.34965
-378.065;-542.808 0.677053;0.85223
-979.799;-859.193 -4.41465;0.496994
-305.093;498.102 3.33857;-3.07123
-333.659;159.642 -1.21967;-2.52617
423.509;-986.866 3.42891;-1.73177
871.236;-419.613 -4.16898;-0.563524
477.429;-154.295 -4.4641;-0.572375
911.62;-439.259 -0.260476;1.32618
525.361;93.9218 -3.32942;-1.05457
922.591;-79.6304 4.77722;-4.47783
26.3956;740.257 1.77419;2.81732
815.561;404.132 2.61986;3.44295
254.018;-441.348 0.477157;4.22239
-547.193;195.45 -0.270547;3.39808
-381.299;-808.869 -4.8938;-0.499741
-980.341;646.857 -4.01273;4.68902
-836.271;566.741 -0.0569172;0.377972
-270.972;-650.422 4.57671;-2.03848
360.999;-397.613 1.73025;2.44591
741.296;-718.293 3.11548;1.80715
-753.322;900.621 1.43178;-0.116123
-646.405;-568.126 -3.96146;-4.38566
494.497;-847.533 -2.76177;-3.56105
245.037;482.568 -1.76656;-1.32954
233.195;-806.785 -1.17328;2.65191
-575.124;-89.7502 -0.0816369;-4.48759
582.706;-91.5667 2.86737;-0.667897
-147.113;78.1885 2.77917;-2.47032
856.097;-945.006 -0.21897;-2.71386
-159.713;-85.2811 -2.65038;0.814997
788.419;-759.793 1.74856;3.29341
-668.241;-426.776 1.64602;0.265664
84.9591;-495.205 1.96707;2.33238
532.883;427.26 1.04877;-0.0645466
155.167;-151.44 -4.84191;-3.94284
-908.443;467.087 -0.56444;-0.363018
264.688;-826.762 -0.673391;-2.47398
746.191;621.486 1.56453;-2.20878
-233.453;247.236 -1.23341;2.17521
-551.298;637.852 -3.29402;0.531785
545.437;403.78 -1.67867;-4.95392
251.106;63.9141 3.52718;-2.94671
61.5014;854.949 -1.11103;4.2642
-91.9071;417.464 -3.77743;1.21662
65.0026;-174.404 4.1821;0.761895
532.489;862.045 1.89901;-0.602893
129.354;367.794 -1.26545;4.25871
374.995;868.24 -0.792718;4.588
-856.606;170.995 -2.84051;-4.51598
222.174;217.574 -1.77511;-3.24885
835.675;-154.931 4.65758;4.6585
432.405;197.187 1.58925;-0.580004
446.753;876.411 -1.22639;-3.78506
145.746;266.123 -3.11914;2.54906
276.791;-898.49 2.40654;-0.219581
533.469;-259.024 0.255287;1.61702
651.805;281.409 -1.93564;-2.60186
675.079;642.975 1.32618;2.97723
689.939;749.523 3.37458;-2.99219
-613.21;360.493 -0.701773;-4.53948
-705.861;-340.081 -2.15964;2.1691
-852.592;654.516 0.350505;-1.77389
131.786;-917.279 0.849483;-1.96005
808.497;804.997 -3.73165;4.86297
-117.178;-362.596 0.930662;3.60378
482.268;-480.035 4.32737;3.74111
-639.546;-772.974 -3.73684;0.143284
-192.216;-136.628 -1.57613;4.61394
-236.011;437.81 -3.56685;-4.03012
-492.412;342.878 1.46077;1.46992
-787.898;349.857 -4.55748;-2.60063
715.035;324.395 -1.02161;1.6332
725.86;262.619 -4.03409;-4.02249
-922.564;-899.234 4.03775;1.1156
-97.1613;-265.4 4.85931;1.95761
-416.689;-156.644 3.35353;-3.7817
792.506;-725.74 -0.0837736;4.02707
-53.9486;-155.063 4.67711;1.38417
347.535;452.888 -2.1218;-4.7174
304.466;522.783 -4.57213;3.29737
-849.424;-214.954 3.69045;-4.54009
121.022;5.7121 2.57897;1.23615
-660.612;418.437 1.01032;-0.593432
870.472;-153.272 3.78689;3.6755
-888.71;-911.876 3.96542;1.81082
-257.943;-55.7238 -0.223548;1.13575
367.309;63.2192 0.160375;-1.82302
141.816;170.05 -2.02689;-4.71282
14.8837;774.875 4.93652;2.05374
349.594;-537.599 -2.61528;4.30082
-127.085;685.69 -3.1225;-1.4919
792.82;-279.86 4.73632;4.44761
276.773;249.749 4.56969;3.85525
531.859;-138.22 1.85049;-2.04672
-551.969;-795.316 4.60631;1.63137
-532.463;178.43 4.28281;-2.90185
355.941;-352.342 0.849177;4.82299
745.355;513.76 1.20228;4.56938
-386.034;-658.139 4.93439;4.34324
697.912;-401.885 -3.47407;0.0611897
227.383;688.873 -1.97012;3.75637
794.036;-873.096 1.30116;3.1286
-831.212;885.547 3.84487;0.257423
-145.106;-90.3928 -2.66289;2.2869
516.046;-481.861 2.88598;1.89596
-830.363;-807.233 2.09006;0.364849
-65.3991;0.684326 -2.03452;1.05396
598.983;-109.46 4.794;-3.89554
21.4415;-417.987 0.96057;4.17325
-436.891;-646.593 3.84426;2.01559
662.821;249.447 0.818354;-2.27042
-244.649;810.605 -4.56969;-1.52699
435.806;-784.353 2.81701;0.461898
-599.372;850.833 3.42006;4.07224
-8.492;202.912 -0.930051;1.84683
-767.782;-505.938 0.489059;2.22892
292.49;848.128 0.287332;-3.17347
-48.8602;602.843 0.507065;4.03043
-675.195;853.454 -1.21876;-3.21497
-59.7031;-751.32 2.16849;-2.66167
-327.982;535.427 2.72454;-3.22626
286.589;340.477 3.87631;2.1395
347.996;494.475 1.65792;-1.01032
-605.475;-620.139 -0.125889;2.14713
-491.26;629.681 3.24946;2.50084
184.968;-304.153 -2.36961;2.65282
854.839;263.071 1.30024;-0.777154
-105.787;755.643 -3.53084;4.62828
-835.211;-643.746 -4.99634;-3.85372
-540.745;-36.5689 -2.54509;-4.92309
-581.05;801.651 -0.547349;3.81314
784.606;756.929 4.52391;3.63521
-703.27;-165.258 -2.60216;1.04144
783.921;800.011 -3.13318;-4.57671
-60.7056;748.225 2.25486;-4.09543
-391.391;518.543 2.56432;0.149083
-558.588;-219.905 2.36229;2.95709
319.871;477.863 3.46553;-2.54295
488.98;458.621 -3.51009;-3.29035
140.831;-124.536 1.32496;-1.4687
846.723;471.994 0.596485;1.35731
-714.786;-419.149 -4.81811;3.94711
-309.09;460.337 -4.16349;-3.24488
-440.905;-672.289 -0.00350952;-2.22892
633.443;15.4409 -2.18009;0.645924
-235.847;-550.223 -3.47041;-2.08457
-508.833;-51.0272 -2.88232;-2.86462
-61.3649;238.746 2.47734;2.73705
-199.953;468.453 1.02161;1.41957
629.547;669.997 4.85351;3.88974
-676.085;444.085 -3.44966;0.760979
683.301;-83.9077 3.62239;-4.57396
792.565;-547.344 4.70946;1.71529
380.006;-99.0158 -3.41914;-0.850398
627.208;-844.699 -4.00327;3.60836
-352.093;398.211 -4.50682;-3.78506
59.0137;632.917 -2.83837;-1.73788
-101.545;332.054 3.47194;4.98047
-598.259;-565.25 -0.787225;-4.0289
-706.145;114.75 3.60988;-4.89135
-640.167;297.894 -3.32453;-2.27012
81.0214;-48.0783 -1.1333;-2.07999
-835.456;750.707 -1.89993;3.70907
-769.246;-778.68 3.19788;2.99188
-19.9975;-510.436 -2.18162;-2.01895
-468.09;260.374 3.93948;1.01093
100.26;661.87 -1.04663;-0.501877
672.51;-231.79 -4.55992;2.87652
443.48;760.182 -2.32383;-0.682241
664.08;-278.271 3.94559;-4.95087
180.114;69.7831 -1.28681;4.08078
782.741;-793.202 3.72768;1.15497
-720.782;33.2988 2.10532;-4.26511
685.972;684.604 4.47203;-0.164953
-432.45;30.5875 1.21418;-2.48466
430.968;642.321 -0.0929289;-1.15162
-636.043;201.128 1.98111;-3.83175
-633.51;-416.567 -2.31132;-4.57762
-52.4957;307.093 3.43501;0.428328
190.34;-279.713 0.532701;2.85607
616.038;-358.692 -0.551317;-4.25474
1.78119;438.181 -1.40278;3.3694
589.435;-394.803 1.74917;-4.73937
-270.948;-228.655 3.11609;-2.79321
-548.058;720.471 4.17295;-2.96594
535.955;151.707 1.28101;-2.01224
-573.199;705.796 -1.82485;-2.47948
484.789;405.696 2.37541;4.30845
-329.437;120.657 -0.412457;1.29536
-408.23;281.635 -4.84466;-2.40715
610.538;812.802 -3.37458;-2.96747
139.74;-570.236 -3.51436;-3.80367
311.485;535.329 -0.853755;-0.269631
707.758;649.963 1.21876;-4.24528
805.988;-18.5418 -0.842769;-0.81225
187.235;-443.097 3.33003;-4.21293
7.16687;-574.409 2.57286;4.73205
328.604;-413.614 -1.70034;2.54723
42.3787;-359.544 2.22251;-3.80673
410.772;447.774 -3.25312;-1.87551
-396.439;592.049 2.10929;1.13422
210.321;582.256 -0.68926;-4.20316
-571.801;-446.249 2.91711;-1.67684
-73.5618;585.101 2.78375;1.63167
-92.002;-164.716 -1.23188;-2.53716
306.833;-406.05 -2.50511;2.33604
526.428;-344.928 -4.76806;-4.83306
-213.8;686.391 -4.05667;-0.639515
-496.235;-336.59 -1.41835;-2.81457
-193.199;-279.416 2.67876;-0.750603
-10.2855;241.697 -3.69747;-3.11823
752.215;678.301 -4.56359;0.242164
540.377;-168.957 -1.14948;-0.0398264
-279.503;163.632 -2.4807;-4.87396
137.853;584.713 2.65862;-4.55931
-440.017;-86.5508 1.43086;0.336771
183.618;752.366 4.39604;2.8872
672.539;-335.514 3.75729;1.3097
376.964;721.178 -3.52565;-4.1174
-591.2;516.932 1.30085;4.08261
-449.746;548.15 3.80795;1.7571
760.569;-159.97 -1.53676;3.14661
-189.13;68.0488 1.81906;-2.43675
-146.802;-289.105 -4.12229;-4.4528
-91.9337;-26.7932 -4.30326;2.30338
-295.629;636.394 0.29191;1.23798
-225.676;740.53 0.905942;-4.59471
-583.32;-554.759 -4.29929;-0.321818
540.137;-556.93 4.94232;1.45009
-227.591;564.432 -4.27091;2.68853
104.342;-54.0938 0.34257;1.14704
-328.171;294.245 -2.73461;3.55007
-240.827;-764.6 -1.05762;-1.43757
518.699;9.28223 -4.65728;2.3571
139.475;-470.055 -2.61773;4.5938
-22.2429;146.934 -0.725883;-2.38243
493.926;-314.951 3.86685;-3.30256
-190.594;-157.773 0.0328074;4.10642
-310.814;-71.1373 -3.8287;4.86633
20.1685;580.036 -1.11316;-3.03583
441.332;-152.963 0.902585;3.85372
-607.912;74.0675 -2.71905;2.05252
-27.0102;395.259 4.00235;1.65273
753.042;-647.648 -2.02994;2.55211
740.932;755.803 2.50786;4.22086
-321.85;66.7851 -2.5985;1.81631
-11.9902;732.604 -2.44011;-3.54305
-737.727;-234.481 -0.652028;2.47215
-720.991;-477.903 -1.34053;-0.570238
719.714;247.207 -0.209509;1.77175
519.886;-37.0215 -0.824152;3.85067
335.918;178.482 3.05139;3.19422
725.147;138.594 3.1045;-0.196692
156.354;-733.474 -0.823847;4.29746
538.474;-468.482 3.07489;2.71966
739.508;308.107 2.56767;0.818048
-641.859;38.2311 -0.3914;-4.39451
180.108;202.101 1.86819;-2.9751
-333.155;448.2 1.62679;-2.48192
-713.938;-108.057 1.0921;2.32078
-411.216;-629.896 -1.7922;-1.70827
-561.974;236.751 2.00919;4.09116
572.841;520.195 1.59566;-0.484481
668.003;352.69 -2.22343;-3.19086
355.731;-365.97 1.45711;1.75863
-46.8246;-143.402 -2.17704;-2.61467
-509.964;517.837 0.390179;-1.95181
26.5721;520.863 3.98007;-3.23084
599.92;-582.11 0.681631;3.59462
611.245;10.7747 -2.13401;-2.1984
501.515;-119.21 2.31407;1.7687
228.154;-184.681 -0.481735;-0.684683
179.03;506.75 2.22526;-3.67122
-382.544;-639.326 -2.72362;-3.51222
200.566;-147.793 4.81475;-0.103611
-538.396;-133.905 -1.08539;-2.55882
-702.372;707.742 3.70235;-1.31733
-220.656;331.926 4.02463;-3.90469
400.501;710.795 4.73479;3.46644
-489.7;290.709 -2.3513;1.26881
-598.466;-76.499 0.245522;-3.1814
619.584;527.657 -4.83734;2.03024
241.712;534.76 4.56084;-3.41914
-646.126;368.954 -1.592;-0.700247
-271.981;275.141 0.758233;-4.40977
-637.363;220.503 3.0752;3.70144
28.9058;-255.82 -1.32557;-2.34214
435.998;663.557 -2.6635;-0.335856
-309.876;499.193 4.16288;-0.207068
459.926;-398.173 1.72842;-4.22727
664.693;-210.96 -0.398725;0.682241
366.115;314.573 0.285196;1.37074
-238.881;484.987 -4.34904;-4.58678
656.003;381.728 2.92077;-0.588855
264.52;461.249 4.26237;-3.54549
-424.515;88.265 -0.937681;-4.44212
-499.39;5.58832 2.93451;0.879391
-30.0568;274.131 2.53258;3.53816
-653.879;116.808 0.222327;3.84335
-697.383;-308.547 -2.31712;-3.25739
-135.099;303.002 2.49443;-1.68966
-326.095;304.928 -3.22382;-3.92148
237.061;97.8752 1.94082;1.03137
-354.561;-623.649 -1.3805;4.07071
-152.634;27.1135 -4.16898;4.76775
337.955;-690.715 -1.55324;-4.7882
-470.502;641.056 -2.97845;-3.23054
462.818;99.0037 -0.948668;2.56645
182.558;-346.938 -4.28556;3.50307
-59.3671;-280.697 3.17011;0.620594
198.021;-304.825 2.46391;1.62465
-521.656;-480.052 -2.88568;4.38383
14.6985;220.141 2.43461;-4.79003
326.206;-646.368 -4.34507;4.74151
-123.409;49.8136 0.910215;-0.77044
82.4962;526.913 -1.84774;0.0550861
549.881;-635.004 0.0505085;-0.725577
-280.894;-46.8331 -4.0582;4.01547
87.9899;-223.079 -3.10144;-2.46605
-288.091;311.262 0.965453;-0.257729
386.43;-213.298 2.64061;-4.97803
500.838;418.541 -4.34629;0.137181
173.061;-652.569 3.11121;0.0535603
391.664;222.738 4.06095;4.48515
513.058;-236.128 0.553148;2.97113
444.765;-226.345 4.24528;1.30512
-445.927;377.043 -3.3758;-2.87896
-17.3503;410.031 1.90329;-2.54723
-316.684;201.777 -3.34407;-3.91934
433.008;27.6248 -4.74761;3.47194
-80.0814;376.335 -4.84039;-2.86523
-136.238;23.4001 1.16413;-4.8059
-654.126;-644.543 2.58629;1.00177
-157.016;-445.978 2.54479;1.59352
643.561;-270.912 3.33308;-2.18986
319.393;83.2375 -3.0285;-1.11408
396.715;-255.079 -4.99908;-0.674001
88.5981;24.736 -3.42738;0.880611
-318.933;444.193 -1.09577;-2.57134
73.377;-393.269 -0.838496;-4.41649
45.4653;238.05 1.82638;-1.1626
90.5712;-142.615 0.618763;-1.95273
-270.698;-338.156 -0.971251;-3.91201
-199.267;-207.566 -1.47389;-0.527207
657.833;277.803 -1.49159;4.76073
-194.326;-258.947 -2.9519;2.56157
-293.201;475.702 -3.49452;-3.04682
265.567;182.924 3.06543;3.11701
-60.3487;29.4448 4.26237;1.01184
-294.816;115.982 3.5577;-2.10471
-398.671;162.797 -3.97122;-2.49565
524.692;181.291 4.23582;-1.29139
-296.603;521.543 -1.67714;1.44887
271.986;42.9075 -0.574206;2.77459
-48.8627;-392.07 0.436872;0.789056
85.4916;513.958 3.20093;-0.68041
82.4769;-101.038 -3.8049;1.1211
222.996;-9.08856 1.76382;2.42912
54.2307;-514.492 -3.03735;-3.32942
-302.179;-512.987 -2.91894;0.150304
385.266;102.297 -4.09757;-2.481
-65.6166;-613.12 1.76443;-0.157323
89.5761;425.931 3.48353;3.07947
-444.252;-378.859 -4.79583;-0.219886
-80.2869;520.666 4.23856;1.82424
-364.007;635.391 0.95294;-2.99738
612.661;627.358 4.77203;-2.73888
109.258;48.0004 -4.64446;1.41743
57.4982;-501.128 3.0166;0.160375
208.483;307.78 -2.56432;-3.84945
-463.541;-111.91 -1.25629;-2.97052
318.151;564.879 0.0263982;4.14945
-89.6036;-423.215 -4.68108;4.84222
169.714;-437.618 2.15262;1.03259
548.99;-285.312 2.71081;2.01315
-260.212;515.268 2.66533;4.19248
-307.597;-9.89282 1.74825;-4.37437
288.002;401.712 -4.87609;-1.85324
-37.5568;-326.186 -0.371563;4.90783
538.952;207.594 3.9288;-3.85922
218.289;-578.395 -3.32484;0.958739
556.548;-419.798 1.70339;-2.00247
142.614;92.6942 4.3466;2.72546
-500.53;-200.208 -2.07114;4.21964
-56.3895;-111.702 4.49187;-0.770134
-245.657;49.8481 -1.1745;-3.65871
216.111;-279.116 -0.139622;-1.95547
54.3867;-542.194 -1.51418;3.53053
-500.66;-591.539 -4.14151;0.0196843
-62.7922;-136.209 1.25782;-4.56084
-608.435;-387.346 3.55861;0.259865
597.32;-491.643 -4.6234;1.30604
-58.1594;-385.15 3.95566;-4.64995
-225.871;-194.149 -2.15079;-4.69359
155.284;-449.014 3.4753;-3.16706
268.439;585.4 0.585498;-1.84347
-144.66;-280.372 0.732597;0.934324
262.525;-181.706 -2.21854;4.96216
450.09;-550.384 4.53856;4.54131
-313.641;146.747 4.55321;-0.678274
-195.786;361.741 3.15912;-2.57317
588.662;383.335 -3.18262;3.67824
584.823;-500.781 4.82147;0.728629
449.922;-71.1021 2.42729;-4.08017
-576.807;115.625 -0.526597;1.67379
130.652;262.746 3.5522;2.23197
321.775;307.637 1.79098;4.55596
-110.244;-4.60181 0.312967;-3.80154
571.866;468.871 -4.56542;-2.03787
383.244;267.442 -4.33683;4.15403
-364.248;-524.302 -1.44063;-1.75039
238.357;123.488 1.52303;-3.21619
-275.362;-37.2452 0.570543;-0.72863
-275.401;-202.801 -3.83999;-3.02179
-556.465;91.5847 0.132908;-1.64693
-206.276;-39.2096 2.82586;3.93124
-548.592;307.823 4.42808;-1.47908
113.08;550.232 -0.365764;3.49361
-36.8671;162.84 -0.337687;-3.02362
-378.788;343.962 0.697806;4.77447
-386.395;-573.357 2.82464;-0.176549
-454.08;-393.37 -1.49159;2.99219
300.917;-95.5537 4.69359;3.04529
-454.679;-76.9097 -2.42821;-1.42354
494.536;-166.825 4.09635;-0.269021
-147.627;134.291 -0.711234;2.52037
365.232;-498.991 3.41609;3.5522
63.582;-11.4086 -1.91153;-2.02017
53.7148;569.736 -4.65087;-1.51143
392.097;-155.854 -1.18793;-1.87216
409.461;396.87 0.914487;4.80621
-393.978;-52.457 -4.65545;0.254677
431.243;-247.921 -1.29078;1.28193
-7.8454;440.194 0.49852;-3.88089
-544.724;-295.952 -4.5819;3.68221
-138.52;-197.492 -2.85485;-1.44887
-560.148;414.69 -2.42882;-0.511948
-62.1327;-301.336 0.599231;4.30235
562.31;-465.336 4.55077;-1.12751
-399.036;272.008 2.25089;3.14783
427.641;345.683 2.84997;1.92618
93.4923;-385.992 4.44792;3.23847
166.877;234.744 1.5801;2.13492
-40.3503;-454.826 -3.37031;2.70165
483.766;236.057 -0.77105;-3.89431
-350.991;-305.762 2.70989;-2.50664
151.816;-529.598 1.6689;-0.455794
-511.373;182.426 -0.292215;-4.50041
233.284;386.74 1.41285;-0.521103
53.1395;510.785 -2.36686;-3.11274
-502.64;204.158 -1.87582;2.74102
456.752;265.918 0.617237;0.707266
-6.84399;-242.365 0.374004;0.68804
119.796;497.798 -0.702994;-2.25639
-537.171;-337.255 -1.35182;0.182348
-461.703;272.353 4.44731;-0.381634
466.737;528.971 -0.394146;0.817438
81.1327;534.003 1.86361;4.13999
-174.393;-510.604 1.58681;-1.60726
-425.03;-140.57 -1.50563;-3.09381
149.757;518.076 1.37013;4.64293
46.2653;-345.724 -0.174108;-0.843074
-389.533;310.018 2.18101;3.21192
307.566;190.492 -1.48762;1.87307
397.008;-59.3004 2.94885;1.88162
-397.946;-444.839 4.26054;-3.8699
-62.8497;-244.991 -1.18427;1.04663
229.714;-274.764 4.96185;-0.300455
-433.672;388.184 2.89331;-1.55812
-432.047;358.613 -0.925474;-0.100863
345.319;165.771 -0.728935;0.11948
491.768;-227.838 -0.740532;2.69585
165.116;-401.681 -2.72576;-2.32627
492.766;-258.684 -2.74163;-1.94327
-485.992;88.39 -3.0285;1.72018
182.682;291.289 0.0303659;1.5508
-131.513;162.714 -4.06766;1.61885
165.359;522.757 -2.86676;2.19993
151.041;-203.851 -2.76421;1.45436
205.605;74.6972 -0.643788;-3.41853
-324.411;61.7219 -1.27247;2.25944
-408.351;162.381 -1.39668;-0.82049
114.083;313.376 3.52779;0.493942
-300.206;41.2769 -0.974303;-1.01459
281.984;233.674 1.78884;2.77001
413.315;415.56 -0.595263;2.35038
478.091;413.591 3.70479;-3.17194
-151.507;189.175 -3.21558;2.08731
-356.132;471.904 3.76583;-1.23463
384.461;102.856 1.35517;2.82128
-101.435;-88.3155 -3.73074;-3.48872
344.526;-241.586 2.58507;2.59209
-145.61;-404.175 2.07633;-0.446333
278.619;449.984 -3.39564;0.704825
430.864;-247.937 -3.38099;4.91546
82.2455;435.692 4.83734;1.83248
-494.065;-327.731 -0.840938;-0.617847
357.444;61.1364 3.88485;-3.63277
-50.5046;70.5709 3.29524;-2.02231
-164.688;336.651 -3.34254;-2.97876
490.504;-21.6907 -1.27888;-1.30879
13.4972;166.792 4.76012;1.67959
-48.5756;350.824 4.23368;3.45302
-191.58;270.928 2.12058;2.49962
